local,site,transecto,spp.Name,spp.ID,N.pts.per.species,Cov..per.species,MFG
Baixo Silvia,Baixo Silvia dentro,T2,Sand,62,7,14,Substrate
Baixo Silvia,Baixo Silvia dentro,T2,Sinularia sp,66,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,15,30,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,14,28,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Acanthastrea sp,1,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Acropora cf apressa,2,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Acropora digitifera,5,6,12,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Crustose coralline algae (CCA),19,1,2,Crustose coralline algae (CCA)
Baixo Silvia,Baixo Silvia dentro,T2,Didemnum spp,21,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,Favia sp,25,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Favites sp,26,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Macroalgae,45,4,8,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T2,Pocillopora sp,58,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Red algae,60,2,4,Red algea
Baixo Silvia,Baixo Silvia dentro,T2,Sand,62,2,4,Substrate
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,16,32,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,1,2,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Lobophyllia sp,43,4,8,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T2,Pocillopora sp,58,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Red algae,60,5,10,Red algea
Baixo Silvia,Baixo Silvia dentro,T2,Sand,62,4,8,Substrate
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,9,18,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,8,16,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,unidentified massive coral,77,13,26,Coral
Baixo Silvia,Baixo Silvia dentro,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Astreopora myriophthalma,12,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Eusysntyela sp,24,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,Gyrosmilia interrupta,32,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T2,Red algae,60,2,4,Red algea
Baixo Silvia,Baixo Silvia dentro,T2,Sand,62,4,8,Substrate
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,8,16,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,24,48,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,ascidias nao identificadas,82,4,8,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Acropora cf branchi,3,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Dendronephyta sp,20,6,12,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Favites sp,26,3,6,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Porites sp,59,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Red algae,60,7,14,Red algea
Baixo Silvia,Baixo Silvia dentro,T2,Sand,62,1,2,Substrate
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,16,32,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,9,18,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,unidentified encrusting coral,76,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,unidentified massive coral,77,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Favia sp,25,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Lobophyllia sp,43,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Platygyra sp,55,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T2,Red algae,60,2,4,Red algea
Baixo Silvia,Baixo Silvia dentro,T2,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia dentro,T2,Sinularia sp,66,4,8,Octocoral
Baixo Silvia,Baixo Silvia dentro,T2,Sponge,67,18,36,Sponge
Baixo Silvia,Baixo Silvia dentro,T2,Turf,74,4,8,Turf algae
Baixo Silvia,Baixo Silvia dentro,T2,unidentified encrusting coral,76,4,8,Coral
Baixo Silvia,Baixo Silvia dentro,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T2,unidentified octocoral,85,10,20,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Acropora sp,6,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Favia sp,25,3,6,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Lobophyllia sp,43,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,4,8,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,17,34,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,11,22,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified massive coral,77,5,10,Coral
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,5,10,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Acanthastrea sp,1,3,6,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Didemnum spp,21,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Platygyra sp,55,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,4,8,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,10,20,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,17,34,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,Acropora cf branchi,3,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Gyrosmilia interrupta,32,2,4,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,3,6,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,15,30,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,2,4,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,23,46,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Echinophyllia aspera,22,4,8,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Favites sp,26,5,10,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Fungia sp,27,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Ircinia spp,39,3,6,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Platygyra sp,55,5,10,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,2,4,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,5,10,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,4,8,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,16,32,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,zoanthid,81,1,2,Other invertebrates
Baixo Silvia,Baixo Silvia dentro,T3,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Acropora cf branchi,3,3,6,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Fungia sp,27,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,2,4,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,5,10,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Rock,61,2,4,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,20,40,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,7,14,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,6,12,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified massive coral,77,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Coral ruble,16,1,2,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Favia sp,25,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Favites sp,26,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,2,4,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,3,6,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,10,20,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,10,20,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,12,24,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified massive coral,77,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,unidentified solitary coral,79,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,ascidias nao identificadas,82,2,4,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,5,10,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Acropora sp,6,7,14,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Lobophyllia sp,43,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,3,6,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Rock,61,1,2,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,7,14,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia dentro,T3,Sinularia sp,66,3,6,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,8,16,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,10,20,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,5,10,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Acanthastrea sp,1,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Favites sp,26,4,8,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,6,12,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,7,14,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sinularia sp,66,7,14,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,8,16,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,13,26,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,2,4,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,19,38,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,7,14,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,16,32,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified massive coral,77,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,5,10,Octocoral
Baixo Silvia,Baixo Silvia dentro,T3,Coral ruble,16,1,2,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Macroalgae,45,1,2,Macroalgae
Baixo Silvia,Baixo Silvia dentro,T3,Paramontastraea peresi,53,4,8,Coral
Baixo Silvia,Baixo Silvia dentro,T3,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia dentro,T3,Sand,62,15,30,Substrate
Baixo Silvia,Baixo Silvia dentro,T3,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia dentro,T3,Turf,74,12,24,Turf algae
Baixo Silvia,Baixo Silvia dentro,T3,unidentified massive coral,77,1,2,Coral
Baixo Silvia,Baixo Silvia dentro,T3,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia dentro,T3,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,9,18,Coral
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,4,8,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Eusysntyela sp,24,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Galaxea fascicularis,28,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,Heteractis magnifica,33,7,14,Other invertebrates
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Sea star,64,1,2,Echinodermata
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,10,20,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Acanthastrea sp,1,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,12,24,Coral
Baixo Silvia,Baixo Silvia 109,T1,Clavelina sp,15,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Favia sp,25,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Galaxea fascicularis,28,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,4,8,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Pocillopora sp,58,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,7,14,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,7,14,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,4,8,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,3,6,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,11,22,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora sp,6,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Didemnum spp,21,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Favia sp,25,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Galaxea fascicularis,28,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,6,12,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Octocoral branching,51,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,2,4,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,4,8,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,4,8,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,20,40,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora sp,6,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Ircinia spp,39,1,2,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,7,14,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Pocillopora sp,58,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sea urchin,65,2,4,Echinodermata
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,7,14,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,5,10,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,12,24,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora sp,6,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Favites sp,26,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,13,26,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Platygyra sp,55,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,3,6,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sea urchin,65,1,2,Echinodermata
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,3,6,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,6,12,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,7,14,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf apressa,2,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Coscinaraea sp,17,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,1,2,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Didemnum spp,21,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Echinopora sp,23,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,3,6,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,16,32,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,9,18,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,unidentified massive coral,77,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,3,6,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf apressa,2,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,7,14,Coral
Baixo Silvia,Baixo Silvia 109,T1,Cladiella kashmani,14,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,13,26,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Pocillopora sp,58,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,3,6,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sinularia sp,66,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,10,20,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Stylophora pistillata,68,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,1,2,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,unidentified encrusting coral,76,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,3,6,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf branchi,3,13,26,Coral
Baixo Silvia,Baixo Silvia 109,T1,Clavelina sp,15,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Coral ruble,16,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,1,2,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,2,4,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,7,14,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,6,12,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,14,28,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,ascidias nao identificadas,82,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Acropora cf apressa,2,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,Acropora sp,6,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,3,6,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Octocoral branching,51,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Platygyra sp,55,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Pocillopora sp,58,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,4,8,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sinularia sp,66,13,26,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,3,6,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,9,18,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Acropora digitifera,5,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T1,Dendronephyta sp,20,4,8,Octocoral
Baixo Silvia,Baixo Silvia 109,T1,Didemnum spp,21,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T1,Hidrozoa,34,1,2,Other invertebrates
Baixo Silvia,Baixo Silvia 109,T1,Macroalgae,45,9,18,Macroalgae
Baixo Silvia,Baixo Silvia 109,T1,Montipora cf turgescens,47,7,14,Coral
Baixo Silvia,Baixo Silvia 109,T1,Pocillopora sp,58,5,10,Coral
Baixo Silvia,Baixo Silvia 109,T1,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia 109,T1,Sand,62,5,10,Substrate
Baixo Silvia,Baixo Silvia 109,T1,Sponge,67,11,22,Sponge
Baixo Silvia,Baixo Silvia 109,T1,Turf,74,2,4,Turf algae
Baixo Silvia,Baixo Silvia 109,T1,unidentified octocoral,85,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Acropora cf apressa,2,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Dendronephyta sp,20,4,8,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Didemnum spp,21,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,Hidrozoa,34,2,4,Other invertebrates
Baixo Silvia,Baixo Silvia 109,T2,Macroalgae,45,8,16,Macroalgae
Baixo Silvia,Baixo Silvia 109,T2,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia 109,T2,Sea star,64,1,2,Echinodermata
Baixo Silvia,Baixo Silvia 109,T2,Sponge,67,13,26,Sponge
Baixo Silvia,Baixo Silvia 109,T2,Turf,74,5,10,Turf algae
Baixo Silvia,Baixo Silvia 109,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,unidentified octocoral,85,12,24,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Acropora sp,6,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Anemone,9,1,2,Other invertebrates
Baixo Silvia,Baixo Silvia 109,T2,Coral ruble,16,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T2,Coscinaraea sp,17,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Dendronephyta sp,20,6,12,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Didemnum spp,21,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,Macroalgae,45,10,20,Macroalgae
Baixo Silvia,Baixo Silvia 109,T2,Red algae,60,3,6,Red algea
Baixo Silvia,Baixo Silvia 109,T2,Sea star,64,1,2,Echinodermata
Baixo Silvia,Baixo Silvia 109,T2,Sinularia sp,66,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Sponge,67,4,8,Sponge
Baixo Silvia,Baixo Silvia 109,T2,Turf,74,10,20,Turf algae
Baixo Silvia,Baixo Silvia 109,T2,unidentified encrusting coral,76,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T2,unidentified octocoral,85,6,12,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Acropora cf branchi,3,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Acropora sp,6,2,4,Coral
Baixo Silvia,Baixo Silvia 109,T2,Cladiella kashmani,14,4,8,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Coral ruble,16,1,2,Substrate
Baixo Silvia,Baixo Silvia 109,T2,Dendronephyta sp,20,2,4,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Didemnum spp,21,2,4,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,Echinophyllia aspera,22,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Macroalgae,45,13,26,Macroalgae
Baixo Silvia,Baixo Silvia 109,T2,Montipora cf turgescens,47,3,6,Coral
Baixo Silvia,Baixo Silvia 109,T2,Platygyra sp,55,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Red algae,60,1,2,Red algea
Baixo Silvia,Baixo Silvia 109,T2,Sand,62,3,6,Substrate
Baixo Silvia,Baixo Silvia 109,T2,Sponge,67,9,18,Sponge
Baixo Silvia,Baixo Silvia 109,T2,Turf,74,3,6,Turf algae
Baixo Silvia,Baixo Silvia 109,T2,ascidias nao identificadas,82,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,unidentified octocoral,85,3,6,Octocoral
Baixo Silvia,Baixo Silvia 109,T2,Acanthastrea sp,1,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Acropora sp,6,4,8,Coral
Baixo Silvia,Baixo Silvia 109,T2,Coral ruble,16,4,8,Substrate
Baixo Silvia,Baixo Silvia 109,T2,Didemnum spp,21,1,2,Ascidian 
Baixo Silvia,Baixo Silvia 109,T2,Favia sp,25,1,2,Coral
Baixo Silvia,Baixo Silvia 109,T2,Macroalgae,45,17,34,Macroalgae
